int_rate,dti_log,annual_inc,revol_util,installment,revol_bal,loan_amnt,total_acc,debt_settlement_flag_Y,open_acc,fico_range_low,fico_range_high,mort_acc,inq_last_6mths,term_ 60 months,delinq_2yrs
18.49,2.7893229212309465,70000.0,66.2,1019.17,26408.0,28000.0,26.0,False,15.0,695.0,699.0,0.0,2.0,False,0.0
18.55,2.67000213346468,18500.0,66.9,154.83,6627.0,4250.0,13.0,False,9.0,660.0,664.0,5.0,0.0,False,0.0
14.3,3.248822901236153,93000.0,96.1,274.59,42973.0,8000.0,31.0,False,10.0,680.0,684.0,0.0,0.0,False,0.0
13.57,2.248128907197987,57996.0,20.0,203.82,902.0,6000.0,5.0,False,5.0,690.0,694.0,1.0,1.0,False,0.0
12.12,3.250374491927572,64308.0,94.8,479.12,11657.0,14400.0,37.0,False,12.0,690.0,694.0,5.0,0.0,False,0.0
7.49,2.5771819258971713,72000.0,28.8,457.98,14741.0,14725.0,17.0,False,9.0,725.0,729.0,3.0,0.0,False,2.0
7.49,-0.616186139423817,110000.0,4.3,870.85,2029.0,28000.0,35.0,False,10.0,820.0,824.0,1.0,0.0,False,0.0
13.67,2.5087859235779435,85000.0,20.9,577.44,3491.0,25000.0,19.0,False,9.0,665.0,669.0,1.0,0.0,True,0.0
13.67,2.514465452029545,82000.0,14.0,808.42,5529.0,35000.0,28.0,False,11.0,785.0,789.0,4.0,0.0,True,0.0
20.99,2.5641798306825083,100000.0,89.2,1318.45,14094.0,35000.0,21.0,False,8.0,670.0,674.0,3.0,0.0,False,1.0
15.88,2.706048198431537,48500.0,84.2,508.13,11621.0,20950.0,23.0,False,7.0,680.0,684.0,0.0,0.0,True,1.0
12.35,2.681021528714291,120000.0,83.1,701.02,56240.0,21000.0,35.0,False,12.0,700.0,704.0,8.0,2.0,False,0.0
15.8,2.7447035187502458,52000.0,82.6,638.07,12963.0,18200.0,22.0,False,7.0,680.0,684.0,0.0,0.0,False,0.0
15.22,2.523325759691945,81500.0,80.9,573.74,17788.0,24000.0,16.0,False,4.0,705.0,709.0,1.0,1.0,True,0.0
12.29,1.918392120161421,97000.0,46.0,1167.36,25953.0,35000.0,36.0,False,13.0,725.0,729.0,3.0,1.0,False,0.0
19.05,3.3221541743217027,64000.0,83.5,586.91,24889.0,16000.0,37.0,False,15.0,695.0,699.0,1.0,2.0,False,0.0
5.32,3.1493113614822916,180000.0,3.8,722.76,4031.0,24000.0,41.0,False,19.0,795.0,799.0,9.0,1.0,False,0.0
7.9,1.745715530726648,117000.0,75.2,589.04,70788.0,18825.0,23.0,False,7.0,695.0,699.0,4.0,0.0,False,1.0
16.78,2.519308076505333,52400.0,71.7,568.7,20647.0,16000.0,38.0,False,21.0,675.0,679.0,0.0,1.0,False,0.0
14.99,2.9785861147190205,39564.0,43.7,421.59,12141.0,17725.0,19.0,False,11.0,695.0,699.0,1.0,0.0,True,0.0
8.18,3.0155349008501706,85500.0,19.9,471.3,14397.0,15000.0,64.0,False,15.0,750.0,754.0,0.0,0.0,False,0.0
10.99,1.1249295969854831,50000.0,13.1,196.41,2991.0,6000.0,32.0,False,11.0,690.0,694.0,1.0,0.0,False,0.0
19.99,3.3054204262683866,27000.0,45.0,260.11,7026.0,7000.0,11.0,False,7.0,665.0,669.0,0.0,0.0,False,1.0
14.09,2.0781907597781832,38000.0,89.0,205.33,8008.0,6000.0,11.0,False,7.0,690.0,694.0,4.0,1.0,False,0.0
13.98,2.4527277514237653,55000.0,75.2,307.52,11356.0,9000.0,29.0,False,11.0,660.0,664.0,3.0,0.0,False,0.0
9.49,3.332918540908861,63000.0,25.1,960.85,23189.0,30000.0,39.0,False,16.0,820.0,824.0,2.0,0.0,False,0.0
16.2,3.2144661163795005,53000.0,80.7,214.18,22278.0,6075.0,29.0,False,18.0,680.0,684.0,1.0,1.0,False,0.0
11.55,3.475067230228611,60000.0,30.8,440.36,20751.0,20000.0,25.0,False,10.0,770.0,774.0,4.0,1.0,True,0.0
18.99,3.2128577525426376,48000.0,96.7,279.46,21368.0,10775.0,22.0,False,12.0,660.0,664.0,3.0,1.0,True,1.0
11.53,3.202746442938317,60000.0,42.5,494.86,13190.0,15000.0,20.0,False,11.0,695.0,699.0,0.0,0.0,False,1.0
9.17,2.4807312783775197,54000.0,62.4,318.79,6425.0,10000.0,21.0,False,8.0,690.0,694.0,0.0,1.0,False,0.0
7.62,3.1912990570979662,44000.0,21.2,155.81,1083.0,5000.0,19.0,False,10.0,735.0,739.0,0.0,2.0,False,0.0
11.14,3.0487989944906833,80000.0,67.7,656.11,17270.0,20000.0,23.0,False,8.0,725.0,729.0,0.0,2.0,False,0.0
10.99,2.4060438013622756,83000.0,45.8,523.75,3158.0,16000.0,18.0,False,6.0,675.0,679.0,5.0,1.0,False,2.0
13.99,2.766319109226186,54000.0,72.9,512.6,5467.0,15000.0,21.0,False,7.0,675.0,679.0,0.0,0.0,False,0.0
9.99,1.4206957878372228,55000.0,50.1,283.91,7069.0,8800.0,23.0,False,7.0,660.0,664.0,3.0,0.0,False,0.0
14.33,3.3339886319687055,61700.0,50.9,686.77,8600.0,20000.0,50.0,False,8.0,710.0,714.0,1.0,4.0,False,1.0
9.17,3.2542429687054923,75000.0,40.6,900.58,6533.0,28250.0,44.0,False,15.0,665.0,669.0,4.0,0.0,False,1.0
9.17,2.837322536806349,80000.0,65.8,573.83,17647.0,18000.0,12.0,False,6.0,685.0,689.0,0.0,0.0,False,0.0
24.5,3.5567756134805992,54602.61,42.1,568.83,12364.0,19575.0,24.0,False,16.0,695.0,699.0,0.0,0.0,True,0.0
15.59,2.783157673589016,85000.0,38.9,771.23,16171.0,32000.0,19.0,False,15.0,705.0,709.0,0.0,0.0,True,0.0
8.18,3.190887788328032,34000.0,38.8,264.72,9352.0,13000.0,16.0,False,7.0,770.0,774.0,0.0,0.0,True,0.0
19.05,2.8970163006148333,80000.0,97.3,917.04,23748.0,25000.0,19.0,False,6.0,685.0,689.0,0.0,1.0,False,0.0
14.49,2.4840729690394228,74000.0,31.5,282.28,5293.0,12000.0,20.0,False,9.0,725.0,729.0,0.0,1.0,True,0.0
10.99,2.958549482426275,31740.0,50.5,261.88,5866.0,8000.0,8.0,False,6.0,705.0,709.0,1.0,0.0,False,0.0
16.29,3.3043193066856684,95000.0,80.1,882.51,17451.0,25000.0,35.0,False,14.0,685.0,689.0,3.0,2.0,False,0.0
17.57,2.1447610078004784,62000.0,80.5,779.97,19326.0,31000.0,4.0,False,2.0,710.0,714.0,2.0,0.0,True,0.0
14.65,2.857618971424357,35000.0,29.1,339.77,990.0,9850.0,30.0,False,4.0,670.0,674.0,5.0,0.0,False,0.0
9.67,2.413231613081109,40000.0,45.5,574.02,7183.0,17875.0,25.0,False,6.0,730.0,734.0,1.0,0.0,False,0.0
21.0,1.3164082336557241,290000.0,51.9,946.87,35027.0,35000.0,35.0,False,20.0,705.0,709.0,4.0,0.0,True,0.0
17.57,3.114847754444153,52000.0,69.8,433.94,8729.0,12075.0,30.0,False,19.0,680.0,684.0,0.0,1.0,False,1.0
16.29,3.327550841493857,65000.0,43.4,564.81,13757.0,16000.0,45.0,False,21.0,675.0,679.0,3.0,2.0,False,0.0
19.2,3.260401571696699,32000.0,61.1,289.17,16559.0,11100.0,28.0,False,12.0,665.0,669.0,2.0,1.0,True,0.0
7.49,2.9785861147190205,56000.0,26.5,311.02,10566.0,10000.0,19.0,False,7.0,740.0,744.0,1.0,0.0,False,0.0
17.86,2.7140322727797574,65000.0,99.0,379.76,13362.0,15000.0,11.0,False,5.0,690.0,694.0,3.0,0.0,True,0.0
17.57,3.3386125064705343,40000.0,73.2,661.25,31751.0,18400.0,25.0,False,12.0,675.0,679.0,3.0,0.0,False,0.0
13.35,2.7298116928837226,52250.0,20.2,160.85,7446.0,4750.0,35.0,False,19.0,665.0,669.0,1.0,2.0,False,3.0
15.59,2.3711778844596574,134000.0,50.8,602.52,11888.0,25000.0,22.0,False,11.0,685.0,689.0,0.0,0.0,True,0.0
11.67,3.090132948975475,97000.0,48.3,662.35,9846.0,30000.0,16.0,False,8.0,680.0,684.0,0.0,1.0,True,0.0
25.29,2.900322088749333,90000.0,2.7,1033.26,553.0,35000.0,40.0,False,15.0,805.0,809.0,0.0,0.0,True,0.0
20.31,3.4193646856176043,56000.0,46.2,597.15,3511.0,16000.0,18.0,False,10.0,665.0,669.0,1.0,1.0,False,0.0
21.15,3.1372318358276905,10200.0,80.9,113.26,3884.0,3000.0,8.0,False,5.0,685.0,689.0,0.0,1.0,False,0.0
7.9,2.403334996094189,47840.0,59.0,187.75,14987.0,6000.0,20.0,False,7.0,705.0,709.0,0.0,0.0,False,0.0
21.98,2.2470723830637866,95000.0,57.2,966.27,28474.0,35000.0,27.0,False,10.0,725.0,729.0,4.0,0.0,True,0.0
16.55,3.0549441331858374,74000.0,47.7,425.16,6874.0,12000.0,31.0,False,7.0,660.0,664.0,0.0,0.0,False,0.0
7.89,3.4531571205928664,50000.0,36.8,312.86,13111.0,10000.0,32.0,False,16.0,715.0,719.0,0.0,0.0,False,0.0
13.99,3.34533224882076,38000.0,64.3,164.03,12916.0,4800.0,13.0,False,10.0,685.0,689.0,0.0,1.0,False,1.0
7.9,2.6837575085331653,47300.0,38.1,500.65,14401.0,16000.0,11.0,False,7.0,725.0,729.0,2.0,0.0,False,0.0
24.08,3.1359289040472746,43000.0,47.7,334.25,4435.0,11600.0,16.0,False,10.0,660.0,664.0,0.0,2.0,True,2.0
12.35,2.0255131996542803,30000.0,42.0,271.23,2896.0,8125.0,14.0,False,7.0,675.0,679.0,1.0,0.0,False,0.0
16.99,2.522523513359307,89000.0,0.7,869.66,282.0,35000.0,36.0,False,11.0,740.0,744.0,3.0,4.0,True,0.0
10.15,2.5915163848462583,105000.0,80.3,582.08,15976.0,18000.0,15.0,False,10.0,660.0,664.0,0.0,0.0,False,1.0
19.52,2.786245048687267,108500.0,59.8,1033.75,17591.0,28000.0,32.0,False,12.0,680.0,684.0,0.0,0.0,False,1.0
8.99,2.719978771967484,89000.0,58.8,476.93,14103.0,15000.0,34.0,False,14.0,675.0,679.0,1.0,0.0,False,0.0
14.49,3.43204984514492,116000.0,39.6,282.28,37007.0,12000.0,31.0,False,21.0,690.0,694.0,3.0,0.0,True,0.0
13.49,2.667228206581955,60000.0,52.3,115.03,9891.0,5000.0,43.0,False,14.0,710.0,714.0,1.0,1.0,True,0.0
10.75,2.9637254774189046,167000.0,38.2,587.17,25112.0,18000.0,28.0,False,17.0,710.0,714.0,5.0,1.0,False,0.0
9.67,2.8075938314384716,58000.0,63.9,321.13,11506.0,10000.0,45.0,False,16.0,680.0,684.0,4.0,2.0,False,0.0
8.18,2.9349201341572337,65000.0,75.9,471.3,21178.0,15000.0,16.0,False,9.0,730.0,734.0,4.0,0.0,False,0.0
11.49,2.8338014064077703,80000.0,21.3,329.72,11760.0,10000.0,25.0,False,10.0,765.0,769.0,0.0,0.0,False,0.0
10.99,3.2422016501716975,60000.0,33.9,327.34,9528.0,10000.0,24.0,False,15.0,680.0,684.0,1.0,1.0,False,0.0
6.03,2.8690346205080335,50000.0,20.4,292.19,7710.0,9600.0,20.0,False,10.0,785.0,789.0,0.0,0.0,False,0.0
15.59,-0.13926206733350766,120000.0,12.3,349.55,605.0,10000.0,8.0,False,7.0,685.0,689.0,0.0,2.0,False,0.0
15.31,1.691939133945844,138000.0,74.6,1009.71,29003.0,29000.0,32.0,False,14.0,700.0,704.0,9.0,0.0,False,0.0
12.12,2.6567569067146595,137000.0,40.4,731.98,10017.0,22000.0,21.0,False,15.0,700.0,704.0,1.0,0.0,False,0.0
20.99,2.98618686071046,47000.0,93.5,497.68,9253.0,18400.0,10.0,False,8.0,675.0,679.0,0.0,0.0,True,0.0
6.03,2.3135250330323798,70500.0,6.4,213.05,1852.0,7000.0,11.0,False,4.0,825.0,829.0,2.0,0.0,False,0.0
15.8,2.71336936257981,48000.0,63.6,596.0,22721.0,17000.0,33.0,False,18.0,690.0,694.0,2.0,1.0,False,0.0
21.67,3.2752561583043085,146000.0,52.5,534.24,16385.0,19475.0,60.0,False,32.0,695.0,699.0,1.0,2.0,True,0.0
11.53,3.6000482404073204,68000.0,46.9,230.94,1406.0,7000.0,30.0,False,10.0,710.0,714.0,5.0,0.0,False,0.0
15.61,2.7479117345273405,45500.0,33.8,174.83,12241.0,5000.0,34.0,False,14.0,680.0,684.0,1.0,5.0,False,0.0
13.67,2.513656063073986,130000.0,66.3,554.35,36671.0,24000.0,28.0,False,10.0,680.0,684.0,4.0,1.0,True,0.0
11.67,3.0320642028013816,35000.0,18.2,264.46,2506.0,8000.0,20.0,False,5.0,715.0,719.0,0.0,4.0,False,0.0
5.99,0.5247285289349822,64000.0,14.6,268.44,2704.0,8825.0,21.0,False,6.0,795.0,799.0,1.0,1.0,False,0.0
21.49,2.4740142086215764,62000.0,95.3,390.65,3907.0,10300.0,15.0,False,7.0,660.0,664.0,0.0,1.0,False,0.0
12.49,2.2607208888953467,57900.0,64.6,451.56,9813.0,13500.0,14.0,False,5.0,660.0,664.0,0.0,0.0,False,0.0
9.99,2.8535925063928684,26928.0,57.0,225.84,4727.0,7000.0,17.0,False,5.0,685.0,689.0,1.0,0.0,False,0.0
14.33,2.543961412569315,30000.0,56.6,234.4,11044.0,10000.0,17.0,False,11.0,675.0,679.0,1.0,0.0,True,0.0
11.67,3.0184717605234805,27000.0,55.3,264.46,16712.0,8000.0,36.0,False,12.0,680.0,684.0,0.0,0.0,False,0.0
10.16,2.264883225810034,120000.0,84.8,485.14,8142.0,15000.0,13.0,False,8.0,680.0,684.0,0.0,0.0,False,0.0
7.89,2.655352412101761,53000.0,34.4,782.15,27666.0,25000.0,25.0,False,10.0,750.0,754.0,5.0,1.0,False,0.0
14.09,2.7868613815264998,36000.0,80.3,379.86,7872.0,11100.0,16.0,False,6.0,690.0,694.0,0.0,2.0,False,0.0
13.22,1.308332819650179,32000.0,0.04,338.01,0.0,10000.0,15.0,False,3.0,775.0,779.0,1.0,0.0,False,0.0
9.17,2.3174737054877963,132000.0,39.0,617.66,8708.0,19375.0,38.0,False,6.0,680.0,684.0,4.0,0.0,False,3.0
7.9,2.5952547069568657,69000.0,59.0,225.29,1476.0,7200.0,17.0,False,13.0,735.0,739.0,0.0,0.0,False,0.0
11.99,2.498151876538021,32244.0,32.4,265.68,9189.0,8000.0,32.0,True,12.0,735.0,739.0,4.0,0.0,False,0.0
11.49,2.3832429960115,115000.0,51.9,263.78,15680.0,8000.0,32.0,False,15.0,685.0,689.0,3.0,2.0,False,0.0
12.69,-1.0216512475319814,115000.0,1.8,161.02,82.0,4800.0,12.0,False,1.0,715.0,719.0,1.0,0.0,False,0.0
7.89,3.34533224882076,132000.0,31.0,625.72,31073.0,20000.0,41.0,False,26.0,705.0,709.0,0.0,4.0,False,0.0
14.33,3.4496700351129332,45000.0,58.2,412.06,11987.0,12000.0,19.0,False,15.0,670.0,674.0,0.0,0.0,False,0.0
7.62,2.8758219768814337,26800.0,62.6,283.57,7945.0,9100.0,16.0,False,10.0,705.0,709.0,0.0,0.0,False,0.0
7.9,2.2396452932201716,90000.0,81.1,719.68,17191.0,23000.0,26.0,False,11.0,690.0,694.0,0.0,0.0,False,0.0
12.35,2.7013612129514133,117000.0,80.6,400.59,46743.0,12000.0,38.0,False,12.0,675.0,679.0,4.0,3.0,False,0.0
10.16,2.747270914255491,65000.0,61.9,323.43,30508.0,10000.0,21.0,False,9.0,670.0,674.0,1.0,0.0,False,0.0
6.62,3.009141960463909,82000.0,11.3,393.01,12367.0,12800.0,32.0,False,17.0,805.0,809.0,3.0,0.0,False,0.0
14.98,2.554121718809473,54000.0,52.1,380.48,13125.0,16000.0,16.0,False,9.0,675.0,679.0,1.0,0.0,True,0.0
14.33,2.238579763018133,98000.0,82.1,408.63,12567.0,11900.0,16.0,False,4.0,700.0,704.0,1.0,2.0,False,0.0
8.18,2.900871992530031,80000.0,12.4,317.66,2672.0,15600.0,21.0,False,10.0,685.0,689.0,0.0,0.0,True,0.0
12.49,2.9887076586170265,60000.0,79.9,730.03,19407.0,21825.0,17.0,False,12.0,665.0,669.0,0.0,0.0,False,1.0
13.18,2.5368663887187113,78113.0,63.3,472.94,32682.0,14000.0,42.0,False,17.0,695.0,699.0,2.0,0.0,False,0.0
8.9,2.2159372862683733,60700.0,75.7,174.65,3104.0,5500.0,9.0,False,5.0,680.0,684.0,2.0,1.0,False,0.0
13.35,3.013080911888604,23000.0,52.9,182.86,4125.0,5400.0,12.0,False,9.0,670.0,674.0,0.0,1.0,False,0.0
6.03,3.021400020302569,50000.0,44.8,127.83,14258.0,4200.0,16.0,False,11.0,770.0,774.0,1.0,0.0,False,0.0
16.29,2.272125885509337,50000.0,62.0,98.85,3259.0,2800.0,30.0,False,4.0,665.0,669.0,7.0,1.0,False,0.0
20.49,1.9726911717329552,118000.0,15.2,856.56,5731.0,32000.0,10.0,False,8.0,755.0,759.0,0.0,1.0,True,0.0
7.26,2.8148097376737438,129000.0,54.9,316.17,10162.0,10200.0,21.0,False,9.0,695.0,699.0,1.0,0.0,False,0.0
19.52,2.89314568477889,20592.0,80.4,334.13,10928.0,9050.0,5.0,False,4.0,715.0,719.0,0.0,1.0,False,0.0
14.16,2.322387720290225,60100.0,83.1,205.54,4651.0,6000.0,26.0,False,10.0,670.0,674.0,4.0,1.0,False,0.0
12.35,3.0426158594528414,59848.0,65.5,707.7,14983.0,21200.0,11.0,False,7.0,690.0,694.0,1.0,1.0,False,1.0
14.99,2.866192902199006,127200.0,74.5,594.62,29632.0,25000.0,16.0,False,10.0,680.0,684.0,4.0,0.0,True,0.0
12.99,2.7324175575505043,86000.0,12.1,523.21,12197.0,23000.0,47.0,False,15.0,730.0,734.0,8.0,0.0,True,2.0
7.9,2.8207834710894497,90000.0,55.4,813.55,23720.0,26000.0,25.0,False,15.0,710.0,714.0,5.0,0.0,False,0.0
18.24,2.8707357833793057,45000.0,40.1,336.92,16428.0,13200.0,23.0,False,17.0,695.0,699.0,1.0,1.0,True,0.0
14.49,2.618854622297739,70000.0,61.3,282.28,4107.0,12000.0,20.0,False,8.0,695.0,699.0,0.0,1.0,True,0.0
11.55,2.485739636091892,112000.0,49.8,257.4,5577.0,7800.0,24.0,False,12.0,705.0,709.0,2.0,0.0,False,0.0
23.83,3.0914968955383704,82000.0,85.4,573.39,25029.0,20000.0,36.0,False,10.0,660.0,664.0,4.0,1.0,True,1.0
6.49,2.806386101823072,54700.0,45.8,367.74,8426.0,12000.0,27.0,False,7.0,725.0,729.0,4.0,0.0,False,0.0
12.42,2.4932054526026954,82000.0,71.6,233.91,25334.0,7000.0,31.0,False,6.0,690.0,694.0,1.0,1.0,False,0.0
19.99,3.386083743852107,56120.0,83.4,525.14,13265.0,19825.0,41.0,False,12.0,665.0,669.0,3.0,2.0,True,0.0
12.99,3.5389282773504322,56000.0,78.7,282.99,16916.0,8400.0,38.0,False,14.0,665.0,669.0,0.0,0.0,False,0.0
10.99,2.0943301541735866,44000.0,71.0,163.67,12986.0,5000.0,17.0,False,7.0,725.0,729.0,3.0,0.0,False,0.0
23.99,3.0392705755684744,36608.0,35.9,419.21,5201.0,14575.0,11.0,False,9.0,670.0,674.0,1.0,1.0,True,0.0
7.62,2.517696472610991,55000.0,51.3,762.68,13855.0,24475.0,11.0,False,4.0,775.0,779.0,4.0,0.0,False,0.0
7.9,3.043569602968151,20000.0,33.9,143.94,5219.0,4600.0,21.0,False,10.0,710.0,714.0,0.0,0.0,False,0.0
18.25,2.983659692319722,78500.0,36.6,765.89,7866.0,30000.0,41.0,False,6.0,680.0,684.0,6.0,1.0,True,0.0
11.44,2.200552367428894,63999.0,49.1,263.55,4909.0,12000.0,7.0,False,5.0,685.0,689.0,0.0,0.0,True,0.0
12.49,2.4203681286504293,55000.0,14.1,501.74,5789.0,15000.0,44.0,False,19.0,705.0,709.0,5.0,0.0,False,2.0
20.99,3.5981338408071912,48000.0,79.8,467.25,25205.0,17275.0,27.0,False,13.0,665.0,669.0,0.0,0.0,True,1.0
15.61,3.266522478335554,45000.0,63.1,532.34,9092.0,15225.0,39.0,False,17.0,680.0,684.0,0.0,1.0,False,0.0
20.49,3.1871787381249463,50000.0,85.7,748.28,19713.0,20000.0,14.0,False,10.0,665.0,669.0,0.0,0.0,False,0.0
9.99,2.9030685886905716,120000.0,80.3,503.3,43032.0,15600.0,49.0,False,17.0,665.0,669.0,0.0,0.0,False,0.0
23.4,3.1328821117012247,38000.0,64.7,484.58,18893.0,17050.0,19.0,False,14.0,670.0,674.0,0.0,1.0,True,0.0
13.11,2.6026896854443837,50000.0,50.5,512.96,10959.0,15200.0,17.0,False,12.0,690.0,694.0,2.0,0.0,False,0.0
13.11,2.6693093727857793,55000.0,92.1,607.45,10586.0,18000.0,34.0,False,14.0,675.0,679.0,2.0,0.0,False,0.0
13.67,2.1770218700187,15000.0,61.4,119.07,3747.0,3500.0,13.0,False,5.0,670.0,674.0,0.0,0.0,False,0.0
12.12,2.996731773887075,30720.0,11.0,111.53,2651.0,5000.0,18.0,False,12.0,740.0,744.0,1.0,1.0,True,0.0
8.9,3.24376354037598,22000.0,82.9,158.77,4309.0,5000.0,18.0,False,8.0,700.0,704.0,0.0,0.0,False,0.0
6.99,2.2126603854660587,159500.0,47.8,864.44,171380.0,28000.0,36.0,False,16.0,710.0,714.0,4.0,0.0,False,0.0
17.27,2.9220857333856927,40000.0,2.9,322.09,201.0,9000.0,27.0,False,13.0,670.0,674.0,1.0,2.0,False,2.0
8.18,2.888703700795468,71000.0,8.7,325.81,3876.0,16000.0,39.0,True,14.0,790.0,794.0,2.0,0.0,True,0.0
24.89,1.3480731482996928,97000.0,13.3,87.87,1724.0,3000.0,23.0,False,12.0,700.0,704.0,5.0,0.0,True,2.0
11.22,0.9122827104766164,2300000.0,97.4,1149.51,41510.0,35000.0,39.0,False,8.0,705.0,709.0,4.0,0.0,False,0.0
6.99,2.618125493574223,50000.0,16.9,432.22,9926.0,14000.0,37.0,False,18.0,760.0,764.0,4.0,0.0,False,0.0
16.99,2.598979106047848,126000.0,47.8,466.99,6260.0,13100.0,10.0,False,8.0,670.0,674.0,0.0,1.0,False,0.0
10.75,2.489064659936664,79925.0,65.6,521.93,10367.0,16000.0,20.0,False,8.0,670.0,674.0,2.0,0.0,False,0.0
14.65,0.6626879730752369,85000.0,12.5,289.76,2146.0,8400.0,25.0,False,11.0,665.0,669.0,1.0,2.0,False,0.0
13.67,2.845490610223448,47700.0,41.4,163.29,3932.0,4800.0,20.0,False,12.0,680.0,684.0,4.0,0.0,False,0.0
6.49,2.327277705584417,65000.0,35.8,637.41,28269.0,20800.0,31.0,False,11.0,735.0,739.0,4.0,1.0,False,0.0
13.98,1.9315214116032136,45000.0,31.2,170.84,4645.0,5000.0,28.0,False,9.0,670.0,674.0,2.0,2.0,False,1.0
18.49,3.081451148956529,30000.0,73.0,367.63,6134.0,10100.0,25.0,False,10.0,665.0,669.0,1.0,3.0,False,0.0
7.62,2.4570214462984645,103400.0,83.2,772.81,23640.0,24800.0,35.0,False,9.0,720.0,724.0,6.0,0.0,False,0.0
9.67,2.503073953743449,68000.0,40.9,321.13,13011.0,10000.0,18.0,False,8.0,700.0,704.0,0.0,0.0,False,0.0
19.24,3.449987545831587,32000.0,64.0,348.73,11518.0,13375.0,49.0,False,18.0,685.0,689.0,0.0,1.0,True,0.0
9.67,3.0525850851467737,66300.0,40.1,513.8,14962.0,16000.0,30.0,False,12.0,695.0,699.0,6.0,0.0,False,0.0
13.11,2.414126467726953,86000.0,61.2,444.62,15297.0,13175.0,40.0,False,12.0,665.0,669.0,1.0,1.0,False,0.0
7.49,3.2136622578153133,45000.0,4.1,46.66,5956.0,1500.0,59.0,False,21.0,800.0,804.0,1.0,0.0,False,0.0
12.69,2.872999508171694,100000.0,54.2,805.08,6716.0,24000.0,11.0,False,9.0,680.0,684.0,0.0,2.0,False,0.0
10.99,3.202339856228101,32000.0,55.0,163.67,4238.0,5000.0,19.0,False,10.0,685.0,689.0,0.0,0.0,False,0.0
8.18,2.4740142086215764,132000.0,38.4,754.07,14040.0,24000.0,19.0,False,6.0,670.0,674.0,5.0,1.0,False,0.0
9.99,3.213260086082565,72113.6,60.7,516.2,14153.0,16000.0,31.0,False,9.0,725.0,729.0,0.0,0.0,False,0.0
15.59,2.340843805111136,92000.0,90.7,594.24,13689.0,17000.0,20.0,False,6.0,665.0,669.0,5.0,1.0,False,0.0
